id,name,x,y,z
1298,mT11-T12-99,2490,2202,-132.0
1299,mT11_H-1,2112,835,-117.0
1300,mT11_H-10,2016,2310,-117.0
1301,mT11_H-11,2089,2310,-117.0
1302,mT11_H-12,2285,2181,-117.0
1303,mT11_H-13,2233,2125,-117.0
1304,mT11_H-14,2194,2029,-117.0
1305,mT11_H-15,2168,1861,-117.0
1306,mT11_H-16,2326,2443,-117.0
1307,mT11_H-17,2601,2292,-117.0
1308,mT11_H-19,3008,1890,-117.0
1309,mT11_H-2,2054,2302,-117.0
1310,mT11_H-20,3094,1539,-117.0
1311,mT11_H-21,1873,2434,-117.0
1312,mT11_H-22,1511,2288,-117.0
1313,mT11_H-23,1386,2200,-117.0
1314,mT11_H-24,1148,1967,-117.0
1315,mT11_H-25,1044,1527,-117.0
1316,mT11_H-27,1401,983,-117.0
1317,mT11_H-28,1949,871,-117.0
1318,mT11_H-29,2090,868,-117.0
1319,mT11_H-3,2051,2406,-117.0
1320,mT11_H-30,2138,857,-117.0
1321,mT11_H-31,2318,855,-117.0
1322,mT11_H-32,1588,852,-117.0
1323,mT11_H-33,2664,855,-117.0
1324,mT11_H-34,2750,948,-117.0
1325,mT11_H-35,2763,1011,-117.0
1326,mT11_H-36,1453,931,-117.0
1327,mT11_H-37,1240,1126,-117.0
1328,mT11_H-38,1266,1134,-117.0
1329,mT11_H-39,1259,1179,-117.0
1330,mT11_H-4,2120,1816,-117.0
1331,mT11_H-40,1221,1237,-117.0
1332,mT11_H-41,1186,1224,-117.0
1333,mT11_H-42,1139,1431,-117.0
1334,mT11_H-43,1162,1439,-117.0
1335,mT11_H-44,1143,1561,-117.0
1336,mT11_H-45,1112,1552,-117.0
1337,mT11_H-46,1160,1751,-117.0
1338,mT11_H-47,1129,1781,-117.0
1339,mT11_H-48,1206,1879,-117.0
1340,mT11_H-49,1201,1957,-117.0
1341,mT11_H-5,2087,1798,-117.0
1342,mT11_H-50,1391,2170,-117.0
1343,mT11_H-51,1587,2235,-117.0
1344,mT11_H-52,1758,2174,-117.0
1345,mT11_H-53,2566,2229,-117.0
1346,mT11_H-54,2781,2137,-117.0
1347,mT11_H-55,2965,1896,-117.0
1348,mT11_H-56,2937,1871,-117.0
1349,mT11_H-57,2979,1730,-117.0
1350,mT11_H-58,3010,1731,-117.0
1351,mT11_H-59,3035,1520,-117.0
1352,mT11_H-6,1976,1818,-117.0
1353,mT11_H-60,3003,1529,-117.0
1354,mT11_H-61,2981,1424,-117.0
1355,mT11_H-62,3012,1412,-117.0
1356,mT11_H-63,2950,1254,-117.0
1357,mT11_H-64,2977,1235,-117.0
1358,mT11_H-65,2905,1133,-117.0
1359,mT11_H-66,2891,1170,-117.0
1360,mT11_H-67,2195,897,-117.0
1361,mT11_H-68,2027,892,-117.0
1362,mT11_H-69,2102,1714,-117.0
1363,mT11_H-7,1882,2028,-117.0
1364,mT11_H-70,2091,1684,-117.0
1365,mT11_H-71,2109,1655,-117.0
1366,mT11_H-72,1556,2162,-117.0
1367,mT11_H-73,1828,2100,-117.0
1368,mT11_H-74,2499,2171,-117.0
1369,mT11_H-75,2594,2190,-117.0
1370,mT11_H-76,2028,2136,-117.0
1371,mT11_H-77,2092,2141,-117.0
1372,mT11_H-78,2597,2256,-117.0
1373,mT11_H-79,2783,2174,-117.0
1374,mT11_H-8,1891,2126,-117.0
1375,mT11_H-80,2186,1771,-117.0
1376,mT11_H-81,1429,1021,-117.0
1377,mT11_H-82,1917,904,-117.0
1378,mT11_H-83,2336,885,-117.0
1379,mT11_H-84,2537,940,-117.0
1380,mT11_H-85,2059,2201,-117.0
1381,mT11_H-86,2302,2132,-117.0
1382,mT11_H-87,2382,2184,-117.0
1383,mT11_H-88,1867,2100,-117.0
1384,mT11_H-89,1959,2382,-117.0
1385,mT11_H-9,1831,2174,-117.0
1386,mT11_H-90,2145,2382,-117.0
1387,mT11_H-91,3072,1626,-117.0
1388,mT11_L-1,2115,805,-127.0
1389,mT11_L-10,2157,829,-127.0
1390,mT11_L-11,2214,842,-127.0
1391,mT11_L-12,2299,837,-127.0
1392,mT11_L-13,2411,834,-127.0
1393,mT11_L-14,2643,909,-127.0
1394,mT11_L-15,2755,937,-127.0
1395,mT11_L-16,1463,878,-127.0
1396,mT11_L-17,1076,1508,-127.0
1397,mT11_L-18,1098,1459,-127.0
1398,mT11_L-19,1147,1361,-127.0
1399,mT11_L-2,2055,2286,-127.0
1400,mT11_L-20,1224,1153,-127.0
1401,mT11_L-21,1306,1052,-127.0
1402,mT11_L-22,2660,838,-127.0
1403,mT11_L-23,3072,1486,-127.0
1404,mT11_L-24,3031,1443,-127.0
1405,mT11_L-25,3007,1351,-127.0
1406,mT11_L-26,2950,1188,-127.0
1407,mT11_L-27,2866,1077,-127.0
1408,mT11_L-28,1051,1515,-127.0
1409,mT11_L-29,1892,2423,-127.0
1410,mT11_L-3,2055,2421,-127.0
1411,mT11_L-30,1531,2298,-127.0
1412,mT11_L-31,1442,2230,-127.0
1413,mT11_L-32,1321,2152,-127.0
1414,mT11_L-33,1117,1863,-127.0
1415,mT11_L-34,1074,1597,-127.0
1416,mT11_L-35,3083,1542,-127.0
1417,mT11_L-36,2296,2434,-127.0
1418,mT11_L-37,2683,2235,-127.0
1419,mT11_L-38,2984,1943,-127.0
1420,mT11_L-39,3003,1795,-127.0
1421,mT11_L-4,1464,928,-127.0
1422,mT11_L-40,3043,1753,-127.0
1423,mT11_L-41,3063,1618,-127.0
1424,mT11_L-42,1893,1965,-127.0
1425,mT11_L-43,2072,1769,-127.0
1426,mT11_L-44,2128,1788,-127.0
1427,mT11_L-45,2190,1838,-127.0
1428,mT11_L-46,2216,1964,-127.0
1429,mT11_L-47,2192,2057,-127.0
1430,mT11_L-48,1938,2024,-127.0
1431,mT11_L-49,1914,2108,-127.0
1432,mT11_L-5,1524,913,-127.0
1433,mT11_L-50,2167,2094,-127.0
1434,mT11_L-51,2051,1703,-127.0
1435,mT11_L-52,2125,1641,-127.0
1436,mT11_L-53,2511,2176,-127.0
1437,mT11_L-54,2592,2192,-127.0
1438,mT11_L-55,2448,2197,-127.0
1439,mT11_L-56,2350,2137,-127.0
1440,mT11_L-57,1547,2178,-127.0
1441,mT11_L-58,1695,2171,-127.0
1442,mT11_L-59,1742,2153,-127.0
1443,mT11_L-6,1877,851,-127.0
1444,mT11_L-60,1826,2104,-127.0
1445,mT11_L-61,1853,2072,-127.0
1446,mT11_L-62,1882,2010,-127.0
1447,mT11_L-63,2343,2161,-127.0
1448,mT11_L-64,2708,2200,-127.0
1449,mT11_L-65,2846,2075,-127.0
1450,mT11_L-66,2848,2102,-127.0
1451,mT11_L-67,2745,2190,-127.0
1452,mT11_L-68,2971,1809,-127.0
1453,mT11_L-69,2987,1673,-127.0
1454,mT11_L-7,1996,850,-127.0
1455,mT11_L-70,3024,1668,-127.0
1456,mT11_L-71,3005,1461,-127.0
1457,mT11_L-72,2986,1379,-127.0
1458,mT11_L-73,2920,1199,-127.0
1459,mT11_L-74,2874,1132,-127.0
1460,mT11_L-75,2655,977,-127.0
1461,mT11_L-76,2384,872,-127.0
1462,mT11_L-77,1881,889,-127.0
1463,mT11_L-78,1536,960,-127.0
1464,mT11_L-79,1303,1099,-127.0
1465,mT11_L-8,2040,846,-127.0
1466,mT11_L-80,1252,1171,-127.0
1467,mT11_L-81,1159,1384,-127.0
1468,mT11_L-82,1134,1474,-127.0
1469,mT11_L-83,1145,1668,-127.0
1470,mT11_L-84,1111,1676,-127.0
1471,mT11_L-85,1146,1816,-127.0
1472,mT11_L-86,1176,1797,-127.0
1473,mT11_L-87,1306,2098,-127.0
1474,mT11_L-88,1481,2211,-127.0
1475,mT11_L-89,2052,2223,-127.0
1476,mT11_L-9,2102,828,-127.0
1477,mT11_L-90,2182,1767,-127.0
1478,mT11_L-91,2075,1716,-127.0
1479,mT11_L-92,1765,2193,-127.0
1480,mT11_L-93,1689,2202,-127.0
1481,mT11_L-94,2718,2232,-127.0
1482,mT11_L-95,1963,2369,-127.0
1483,mT11_L-96,2105,2336,-127.0
1484,mT11_L-97,109,-859,192.69965727295929
1485,mT12-L1-1,2134,730,-164.0
1486,mT12-L1-10,1635,780,-164.0
1487,mT12-L1-11,1644,814,-164.0
1488,mT12-L1-12,1591,836,-164.0
1489,mT12-L1-13,1562,842,-164.0
1490,mT12-L1-14,1345,990,-164.0
1491,mT12-L1-15,1380,1018,-164.0
1492,mT12-L1-16,1575,869,-164.0
1493,mT12-L1-17,2627,800,-164.0
1494,mT12-L1-18,2692,830,-164.0
1495,mT12-L1-19,2728,853,-164.0
1496,mT12-L1-2,2075,2245,-164.0
1497,mT12-L1-20,2861,985,-164.0
1498,mT12-L1-21,2735,923,-164.0
1499,mT12-L1-22,2752,985,-164.0
1500,mT12-L1-23,2956,1154,-164.0
1501,mT12-L1-24,2927,1181,-164.0
1502,mT12-L1-25,2971,1256,-164.0
1503,mT12-L1-26,3008,1229,-164.0
1504,mT12-L1-27,3048,1443,-164.0
1505,mT12-L1-28,3006,1427,-164.0
1506,mT12-L1-29,3013,1517,-164.0
1507,mT12-L1-3,2072,2352,-164.0
1508,mT12-L1-30,3043,1511,-164.0
1509,mT12-L1-31,3013,1844,-164.0
1510,mT12-L1-32,2986,1841,-164.0
1511,mT12-L1-33,2922,1956,-164.0
1512,mT12-L1-34,2943,1972,-164.0
1513,mT12-L1-35,2777,2145,-164.0
1514,mT12-L1-36,2745,2134,-164.0
1515,mT12-L1-37,2612,2184,-164.0
1516,mT12-L1-38,2624,2229,-164.0
1517,mT12-L1-39,1896,1917,-164.0
1518,mT12-L1-4,1911,798,-164.0
1519,mT12-L1-40,2029,1711,-164.0
1520,mT12-L1-41,2148,1734,-164.0
1521,mT12-L1-42,2225,1921,-164.0
1522,mT12-L1-43,2292,2053,-164.0
1523,mT12-L1-44,2382,2102,-164.0
1524,mT12-L1-45,2350,2115,-164.0
1525,mT12-L1-46,2300,2096,-164.0
1526,mT12-L1-47,1951,2073,-164.0
1527,mT12-L1-48,2174,2059,-164.0
1528,mT12-L1-49,1848,2089,-164.0
1529,mT12-L1-5,2357,796,-164.0
1530,mT12-L1-50,1832,2069,-164.0
1531,mT12-L1-51,1766,2113,-164.0
1532,mT12-L1-52,1805,2137,-164.0
1533,mT12-L1-53,1569,2195,-164.0
1534,mT12-L1-54,1531,2235,-164.0
1535,mT12-L1-55,1435,2199,-164.0
1536,mT12-L1-56,1420,2148,-164.0
1537,mT12-L1-57,1176,1937,-164.0
1538,mT12-L1-58,1224,1948,-164.0
1539,mT12-L1-59,1175,1841,-164.0
1540,mT12-L1-6,2679,887,-164.0
1541,mT12-L1-60,1130,1829,-164.0
1542,mT12-L1-61,1121,1509,-164.0
1543,mT12-L1-62,1164,1501,-164.0
1544,mT12-L1-63,1167,1416,-164.0
1545,mT12-L1-64,1135,1421,-164.0
1546,mT12-L1-65,1162,1253,-164.0
1547,mT12-L1-66,1205,1254,-164.0
1548,mT12-L1-67,1249,1175,-164.0
1549,mT12-L1-68,1216,1156,-164.0
1550,mT12-L1-69,3097,1654,-164.0
1551,mT12-L1-7,2549,825,-164.0
1552,mT12-L1-70,3036,1780,-164.0
1553,mT12-L1-71,2322,2413,-164.0
1554,mT12-L1-72,2580,2300,-164.0
1555,mT12-L1-73,2823,2154,-164.0
1556,mT12-L1-74,2902,2051,-164.0
1557,mT12-L1-75,2567,2150,-164.0
1558,mT12-L1-76,2483,2135,-164.0
1559,mT12-L1-77,1626,2167,-164.0
1560,mT12-L1-78,1846,2425,-164.0
1561,mT12-L1-79,1254,2094,-164.0
1562,mT12-L1-8,1614,868,-164.0
1563,mT12-L1-80,1062,1579,-164.0
1564,mT12-L1-81,1103,1788,-164.0
1565,mT12-L1-83,2010,2302,-164.0
1566,mT12-L1-84,2127,2289,-164.0
1567,mT12-L1-9,1698,825,-164.0
1568,mT12_H-1,2129,735,-153.0
1569,mT12_H-10,1339,1067,-153.0
1570,mT12_H-11,1300,1028,-153.0
1571,mT12_H-12,1644,2176,-153.0
1572,mT12_H-13,1813,2086,-153.0
1573,mT12_H-14,1881,2012,-153.0
1574,mT12_H-15,1923,2047,-153.0
1575,mT12_H-16,1851,2105,-153.0
1576,mT12_H-17,2078,1734,-153.0
1577,mT12_H-18,2143,1760,-153.0
1578,mT12_H-19,2212,1966,-153.0
1579,mT12_H-2,2064,2118,-153.0
1580,mT12_H-20,2235,2007,-153.0
1581,mT12_H-21,2308,2081,-153.0
1582,mT12_H-22,2252,2081,-153.0
1583,mT12_H-23,2192,2024,-153.0
1584,mT12_H-24,2544,2181,-153.0
1585,mT12_H-25,2517,2209,-153.0
1586,mT12_H-26,2720,836,-153.0
1587,mT12_H-27,2748,888,-153.0
1588,mT12_H-28,2648,858,-153.0
1589,mT12_H-29,2593,845,-153.0
1590,mT12_H-3,2073,2378,-153.0
1591,mT12_H-30,2521,833,-153.0
1592,mT12_H-31,2341,798,-153.0
1593,mT12_H-32,1965,792,-153.0
1594,mT12_H-33,1919,1978,-153.0
1595,mT12_H-34,1916,2165,-153.0
1596,mT12_H-35,2011,2314,-153.0
1597,mT12_H-36,2133,2302,-153.0
1598,mT12_H-37,2201,2172,-153.0
1599,mT12_H-38,2596,2298,-153.0
1600,mT12_H-39,2365,2413,-153.0
1601,mT12_H-4,1515,822,-153.0
1602,mT12_H-40,1520,2273,-153.0
1603,mT12_H-41,1539,2241,-153.0
1604,mT12_H-42,1869,2420,-153.0
1605,mT12_H-43,3087,1619,-153.0
1606,mT12_H-44,3055,1714,-153.0
1607,mT12_H-45,1095,1509,-153.0
1608,mT12_H-46,1094,1552,-153.0
1609,mT12_H-47,1192,1215,-153.0
1610,mT12_H-48,1217,1229,-153.0
1611,mT12_H-49,1175,1308,-153.0
1612,mT12_H-5,1460,893,-153.0
1613,mT12_H-50,1141,1302,-153.0
1614,mT12_H-51,1126,1479,-153.0
1615,mT12_H-52,1135,1603,-153.0
1616,mT12_H-53,1111,1597,-153.0
1617,mT12_H-54,1203,1909,-153.0
1618,mT12_H-55,1165,1901,-153.0
1619,mT12_H-56,1278,2037,-153.0
1620,mT12_H-57,1255,2056,-153.0
1621,mT12_H-59,1501,2221,-153.0
1622,mT12_H-6,1690,819,-153.0
1623,mT12_H-60,1614,2214,-153.0
1624,mT12_H-61,1590,2189,-153.0
1625,mT12_H-62,2674,2183,-153.0
1626,mT12_H-63,2651,2222,-153.0
1627,mT12_H-64,2867,2034,-153.0
1628,mT12_H-65,2897,2051,-153.0
1629,mT12_H-66,2941,1923,-153.0
1630,mT12_H-67,2976,1934,-153.0
1631,mT12_H-68,3011,1584,-153.0
1632,mT12_H-69,3051,1581,-153.0
1633,mT12_H-7,1699,852,-153.0
1634,mT12_H-70,3046,1489,-153.0
1635,mT12_H-71,3016,1489,-153.0
1636,mT12_H-72,3021,1305,-153.0
1637,mT12_H-73,2992,1313,-153.0
1638,mT12_H-74,2981,1218,-153.0
1639,mT12_H-75,2956,1242,-153.0
1640,mT12_H-76,2899,1048,-153.0
1641,mT12_H-77,2876,1096,-153.0
1642,mT12_H-78,2689,920,-153.0
1643,mT12_H-79,1303,2124,-153.0
1644,mT12_H-8,1610,906,-153.0
1645,mT12_H-80,2710,2251,-153.0
1646,mT12_H-81,2102,1680,-153.0
1647,mT12_H-82,2135,1625,-153.0
1648,mT12_H-83,1141,1509,-153.0
1649,mT12_H-84,1805,828,-153.0
1650,mT12_H-85,2621,872,-153.0
1651,mT12_H-86,2016,2078,-153.0
1652,mT12_H-87,2102,2086,-153.0
1653,mT12_H-88,1494,2194,-153.0
1654,mT12_H-9,1679,909,-153.0
1655,mT12_L-1,2134,731,-161.0
1656,mT12_L-10,2649,853,-161.0
1657,mT12_L-11,2551,826,-161.0
1658,mT12_L-12,2372,797,-161.0
1659,mT12_L-13,1069,1566,-161.0
1660,mT12_L-14,1146,1870,-161.0
1661,mT12_L-15,1153,1845,-161.0
1662,mT12_L-16,1119,1535,-161.0
1663,mT12_L-17,1133,1437,-161.0
1664,mT12_L-18,1161,1246,-161.0
1665,mT12_L-19,1214,1163,-161.0
1666,mT12_L-2,2070,2253,-161.0
1667,mT12_L-20,1303,1031,-161.0
1668,mT12_L-21,1372,949,-161.0
1669,mT12_L-22,3093,1637,-161.0
1670,mT12_L-23,3009,1863,-161.0
1671,mT12_L-24,2997,1842,-161.0
1672,mT12_L-25,3039,1532,-161.0
1673,mT12_L-26,3034,1447,-161.0
1674,mT12_L-27,3007,1271,-161.0
1675,mT12_L-28,2957,1175,-161.0
1676,mT12_L-29,2867,1005,-161.0
1677,mT12_L-3,2069,2369,-161.0
1678,mT12_L-30,2784,914,-161.0
1679,mT12_L-31,1896,2412,-161.0
1680,mT12_L-32,1553,2313,-161.0
1681,mT12_L-33,1440,2225,-161.0
1682,mT12_L-34,1257,2090,-161.0
1683,mT12_L-35,1224,1996,-161.0
1684,mT12_L-36,1159,1907,-161.0
1685,mT12_L-37,2316,2415,-161.0
1686,mT12_L-38,2569,2316,-161.0
1687,mT12_L-39,2841,2133,-161.0
1688,mT12_L-4,1512,825,-161.0
1689,mT12_L-40,2927,1996,-161.0
1690,mT12_L-41,2090,1714,-161.0
1691,mT12_L-42,2127,1730,-161.0
1692,mT12_L-43,2147,1629,-161.0
1693,mT12_L-44,2172,1762,-161.0
1694,mT12_L-45,1983,1723,-161.0
1695,mT12_L-46,1626,2174,-161.0
1696,mT12_L-47,1774,2094,-161.0
1697,mT12_L-48,1832,2068,-161.0
1698,mT12_L-49,1863,2065,-161.0
1699,mT12_L-5,1507,861,-161.0
1700,mT12_L-50,1824,2122,-161.0
1701,mT12_L-51,1848,2018,-161.0
1702,mT12_L-52,1898,1899,-161.0
1703,mT12_L-53,2234,1933,-161.0
1704,mT12_L-54,2279,2047,-161.0
1705,mT12_L-55,2348,2099,-161.0
1706,mT12_L-56,2324,2104,-161.0
1707,mT12_L-57,2277,2084,-161.0
1708,mT12_L-59,2126,2290,-161.0
1709,mT12_L-6,1713,816,-161.0
1710,mT12_L-60,2015,2296,-161.0
1711,mT12_L-61,1969,2066,-161.0
1712,mT12_L-62,1983,2119,-161.0
1713,mT12_L-63,2142,2110,-161.0
1714,mT12_L-64,2133,2053,-161.0
1715,mT12_L-65,1568,2206,-161.0
1716,mT12_L-66,1542,2233,-161.0
1717,mT12_L-67,1461,2216,-161.0
1718,mT12_L-68,1425,2164,-161.0
1719,mT12_L-69,1241,1975,-161.0
1720,mT12_L-7,1916,794,-161.0
1721,mT12_L-70,1185,1866,-161.0
1722,mT12_L-71,1145,1540,-161.0
1723,mT12_L-72,1159,1451,-161.0
1724,mT12_L-73,1192,1264,-161.0
1725,mT12_L-74,1228,1192,-161.0
1726,mT12_L-75,1359,1034,-161.0
1727,mT12_L-76,2831,1039,-161.0
1728,mT12_L-77,2748,932,-161.0
1729,mT12_L-78,2701,891,-161.0
1730,mT12_L-79,2937,1199,-161.0
1731,mT12_L-8,2731,844,-161.0
1732,mT12_L-80,2977,1272,-161.0
1733,mT12_L-81,3006,1452,-161.0
1734,mT12_L-82,3010,1530,-161.0
1735,mT12_L-83,2926,1958,-161.0
1736,mT12_L-84,2720,2192,-161.0
1737,mT12_L-85,2597,2225,-161.0
1738,mT12_L-86,2586,2197,-161.0
1739,mT12_L-87,2723,2151,-161.0
1740,mT12_L-88,2559,2166,-161.0
1741,mT12_L-89,2495,2149,-161.0
1742,mT12_L-9,2740,870,-161.0
1743,mT12_L-90,2082,1694,-161.0
1744,mT7-T8-1,2080,957,-25.0
1745,mT7-T8-10,1971,2209,-25.0
1746,mT7-T8-100,1640,2218,-25.0
1747,mT7-T8-101,2249,2218,-25.0
1748,mT7-T8-102,1925,1903,-25.0
1749,mT7-T8-103,1144,1304,-25.0
1750,mT7-T8-104,2972,1306,-25.0
1751,mT7-T8-105,1475,2195,-25.0
1752,mT7-T8-11,2070,2214,-25.0
1753,mT7-T8-12,2115,2067,-25.0
1754,mT7-T8-13,1938,2089,-25.0
1755,mT7-T8-14,1908,2042,-25.0
1756,mT7-T8-15,1996,1853,-25.0
1757,mT7-T8-16,2033,1851,-25.0
1758,mT7-T8-17,2070,1860,-25.0
1759,mT7-T8-18,2098,1889,-25.0
1760,mT7-T8-19,2139,2034,-25.0
1761,mT7-T8-2,2016,2351,-25.0
1762,mT7-T8-20,2179,2377,-25.0
1763,mT7-T8-21,1849,2380,-25.0
1764,mT7-T8-22,1507,2374,-25.0
1765,mT7-T8-23,2475,2389,-25.0
1766,mT7-T8-24,2351,2378,-25.0
1767,mT7-T8-25,1643,2379,-25.0
1768,mT7-T8-26,1406,2197,-25.0
1769,mT7-T8-27,1378,2100,-25.0
1770,mT7-T8-28,1313,2008,-25.0
1771,mT7-T8-29,1249,1991,-25.0
1772,mT7-T8-3,2018,2307,-25.0
1773,mT7-T8-30,1234,1811,-25.0
1774,mT7-T8-31,1196,1872,-25.0
1775,mT7-T8-32,1224,1737,-25.0
1776,mT7-T8-33,1167,1701,-25.0
1777,mT7-T8-34,1178,1568,-25.0
1778,mT7-T8-35,1232,1565,-25.0
1779,mT7-T8-36,1196,1477,-25.0
1780,mT7-T8-37,1240,1484,-25.0
1781,mT7-T8-38,1278,1249,-25.0
1782,mT7-T8-39,1311,1266,-25.0
1783,mT7-T8-4,2153,2169,-25.0
1784,mT7-T8-40,1404,1133,-25.0
1785,mT7-T8-41,1388,1111,-25.0
1786,mT7-T8-42,1950,981,-25.0
1787,mT7-T8-43,1963,1021,-25.0
1788,mT7-T8-44,2184,1024,-25.0
1789,mT7-T8-45,2191,968,-25.0
1790,mT7-T8-46,1064,1296,-25.0
1791,mT7-T8-47,3001,1309,-25.0
1792,mT7-T8-48,2990,1340,-25.0
1793,mT7-T8-49,1125,1327,-25.0
1794,mT7-T8-5,2051,2171,-25.0
1795,mT7-T8-50,1012,1708,-25.0
1796,mT7-T8-51,3031,1795,-25.0
1797,mT7-T8-52,2470,2361,-25.0
1798,mT7-T8-53,1425,2326,-25.0
1799,mT7-T8-54,1208,2254,-25.0
1800,mT7-T8-55,2769,2296,-25.0
1801,mT7-T8-56,2604,2315,-25.0
1802,mT7-T8-57,1811,2211,-25.0
1803,mT7-T8-58,1727,2233,-25.0
1804,mT7-T8-59,1713,2212,-25.0
1805,mT7-T8-6,2100,2108,-25.0
1806,mT7-T8-60,1893,2061,-25.0
1807,mT7-T8-61,1931,2109,-25.0
1808,mT7-T8-62,2415,2218,-25.0
1809,mT7-T8-63,2469,2245,-25.0
1810,mT7-T8-64,2180,1796,-25.0
1811,mT7-T8-65,2154,1858,-25.0
1812,mT7-T8-66,1989,1713,-25.0
1813,mT7-T8-67,1993,1760,-25.0
1814,mT7-T8-68,2007,1801,-25.0
1815,mT7-T8-69,1986,1674,-25.0
1816,mT7-T8-7,1989,2174,-25.0
1817,mT7-T8-70,1779,1278,-25.0
1818,mT7-T8-71,2023,1057,-25.0
1819,mT7-T8-72,1899,1046,-25.0
1820,mT7-T8-73,1313,1176,-25.0
1821,mT7-T8-74,1350,1139,-25.0
1822,mT7-T8-75,2635,1034,-25.0
1823,mT7-T8-76,2781,1131,-25.0
1824,mT7-T8-77,2764,1158,-25.0
1825,mT7-T8-78,2644,1057,-25.0
1826,mT7-T8-79,1194,1324,-25.0
1827,mT7-T8-8,1901,2157,-25.0
1828,mT7-T8-80,2939,1332,-25.0
1829,mT7-T8-81,2562,2279,-25.0
1830,mT7-T8-82,2739,2096,-25.0
1831,mT7-T8-83,2870,1877,-25.0
1832,mT7-T8-84,2918,1747,-25.0
1833,mT7-T8-85,2933,1608,-25.0
1834,mT7-T8-86,2927,1465,-25.0
1835,mT7-T8-87,2877,1334,-25.0
1836,mT7-T8-88,2289,1654,-25.0
1837,mT7-T8-89,2518,1424,-25.0
1838,mT7-T8-9,1941,2126,-25.0
1839,mT7-T8-90,2198,1043,-25.0
1840,mT7-T8-91,2855,1361,-25.0
1841,mT7-T8-92,2882,1460,-25.0
1842,mT7-T8-93,2877,1689,-25.0
1843,mT7-T8-94,2904,1597,-25.0
1844,mT7-T8-95,2839,1855,-25.0
1845,mT7-T8-96,2780,1937,-25.0
1846,mT7-T8-97,2745,2010,-25.0
1847,mT7-T8-98,2682,2069,-25.0
1848,mT7-T8-99,2172,1726,-25.0
1849,mT8-T9-1,2085,907,-51.0
1850,mT8-T9-10,1014,1671,-51.0
1851,mT8-T9-11,2027,1833,-51.0
1852,mT8-T9-12,2056,1837,-51.0
1853,mT8-T9-13,2091,1856,-51.0
1854,mT8-T9-14,2121,1882,-51.0
1855,mT8-T9-15,2157,2031,-51.0
1856,mT8-T9-16,2126,2065,-51.0
1857,mT8-T9-17,1947,2080,-51.0
1858,mT8-T9-18,1912,2028,-51.0
1859,mT8-T9-19,1889,2182,-51.0
1860,mT8-T9-2,2029,2362,-51.0
1861,mT8-T9-20,2143,2185,-51.0
1862,mT8-T9-21,2212,2172,-51.0
1863,mT8-T9-22,1854,2192,-51.0
1864,mT8-T9-23,1781,2204,-51.0
1865,mT8-T9-24,2348,2229,-51.0
1866,mT8-T9-25,2634,2212,-51.0
1867,mT8-T9-26,1442,2253,-51.0
1868,mT8-T9-27,1592,2415,-51.0
1869,mT8-T9-28,1627,2389,-51.0
1870,mT8-T9-29,1869,2395,-51.0
1871,mT8-T9-3,1123,1238,-51.0
1872,mT8-T9-30,2313,2402,-51.0
1873,mT8-T9-31,2367,2391,-51.0
1874,mT8-T9-32,2204,2401,-51.0
1875,mT8-T9-33,1103,1961,-51.0
1876,mT8-T9-34,2936,2029,-51.0
1877,mT8-T9-35,2637,2270,-51.0
1878,mT8-T9-36,1393,2257,-51.0
1879,mT8-T9-37,1752,1373,-51.0
1880,mT8-T9-38,1889,1010,-51.0
1881,mT8-T9-39,2529,988,-51.0
1882,mT8-T9-4,1248,1166,-51.0
1883,mT8-T9-40,2210,1620,-51.0
1884,mT8-T9-41,2192,1790,-51.0
1885,mT8-T9-42,2172,1860,-51.0
1886,mT8-T9-43,2357,2195,-51.0
1887,mT8-T9-44,1737,1598,-51.0
1888,mT8-T9-45,1996,1596,-51.0
1889,mT8-T9-46,1824,1617,-51.0
1890,mT8-T9-47,2032,1607,-51.0
1891,mT8-T9-48,2005,1724,-51.0
1892,mT8-T9-49,2006,1793,-51.0
1893,mT8-T9-5,2923,1140,-51.0
1894,mT8-T9-50,1943,1879,-51.0
1895,mT8-T9-51,1732,2204,-51.0
1896,mT8-T9-52,1470,2177,-51.0
1897,mT8-T9-53,1279,1312,-51.0
1898,mT8-T9-54,1307,1221,-51.0
1899,mT8-T9-55,1317,2028,-51.0
1900,mT8-T9-56,1509,1042,-51.0
1901,mT8-T9-57,1274,2045,-51.0
1902,mT8-T9-58,1495,2240,-51.0
1903,mT8-T9-59,1203,1853,-51.0
1904,mT8-T9-6,2798,1071,-51.0
1905,mT8-T9-60,1235,1824,-51.0
1906,mT8-T9-61,1173,1713,-51.0
1907,mT8-T9-62,1205,1686,-51.0
1908,mT8-T9-63,1146,1569,-51.0
1909,mT8-T9-64,1184,1570,-51.0
1910,mT8-T9-65,1210,1477,-51.0
1911,mT8-T9-66,1169,1432,-51.0
1912,mT8-T9-67,1227,1314,-51.0
1913,mT8-T9-68,1300,1172,-51.0
1914,mT8-T9-69,1479,1019,-51.0
1915,mT8-T9-7,1380,1071,-51.0
1916,mT8-T9-70,2576,939,-51.0
1917,mT8-T9-71,2793,1109,-51.0
1918,mT8-T9-72,2858,1220,-51.0
1919,mT8-T9-73,2893,1221,-51.0
1920,mT8-T9-74,2923,1361,-51.0
1921,mT8-T9-75,2903,1406,-51.0
1922,mT8-T9-76,2938,1511,-51.0
1923,mT8-T9-77,2958,1504,-51.0
1924,mT8-T9-78,2941,1652,-51.0
