id,name,x,y,z
671,mL4-L5-23,2591,618,-313.0
672,mL4-L5-24,2530,697,-313.0
673,mL4-L5-25,1602,730,-313.0
674,mL4-L5-26,1637,650,-313.0
675,mL4-L5-27,1690,754,-313.0
676,mL4-L5-28,2256,461,-313.0
677,mL4-L5-29,1881,488,-313.0
678,mL4-L5-3,2290,783,-313.0
679,mL4-L5-30,1825,908,-313.0
680,mL4-L5-31,2426,894,-313.0
681,mL4-L5-32,2816,874,-313.0
682,mL4-L5-33,2891,978,-313.0
683,mL4-L5-34,2780,1505,-313.0
684,mL4-L5-35,2753,1651,-313.0
685,mL4-L5-36,1448,1671,-313.0
686,mL4-L5-37,1431,1483,-313.0
687,mL4-L5-4,2294,888,-313.0
688,mL4-L5-5,1950,895,-313.0
689,mL4-L5-6,2092,1929,-313.0
690,mL4-L5-7,1948,977,-313.0
691,mL4-L5-8,1983,1171,-313.0
692,mL4-L5-9,2282,1150,-313.0
693,mL4_H-38,1976,485,-291.0
694,mL4_H-39,2214,490,-291.0
695,mL4_L-1,2100,1926,-306.0
696,mL4_L-10,2718,1586,-306.0
697,mL4_L-11,2766,1637,-306.0
698,mL4_L-12,2861,895,-306.0
699,mL4_L-13,2785,798,-306.0
700,mL4_L-14,2631,672,-306.0
701,mL4_L-15,2595,611,-306.0
702,mL4_L-16,2582,669,-306.0
703,mL4_L-17,1635,717,-306.0
704,mL4_L-18,1635,625,-306.0
705,mL4_L-19,1577,729,-306.0
706,mL4_L-2,2095,615,-306.0
707,mL4_L-20,1426,849,-306.0
708,mL4_L-21,1454,1558,-306.0
709,mL4_L-22,1435,1656,-306.0
710,mL4_L-23,1350,880,-306.0
711,mL4_L-24,1401,928,-306.0
712,mL4_L-25,1773,919,-306.0
713,mL4_L-26,2463,889,-306.0
714,mL4_L-27,1965,839,-306.0
715,mL4_L-28,2266,827,-306.0
716,mL4_L-29,2267,950,-306.0
717,mL4_L-3,1627,1799,-306.0
718,mL4_L-30,1958,965,-306.0
719,mL4_L-31,1981,1141,-306.0
720,mL4_L-32,2266,1141,-306.0
721,mL4_L-33,2248,455,-306.0
722,mL4_L-34,1897,463,-306.0
723,mL4_L-35,1419,891,-306.0
724,mL4_L-36,2797,851,-306.0
725,mL4_L-37,1855,915,-306.0
726,mL4_L-38,2350,899,-306.0
727,mL4_L-4,1502,1684,-306.0
728,mL4_L-5,1799,1806,-306.0
729,mL4_L-6,2585,1717,-306.0
730,mL4_L-7,2608,1786,-306.0
731,mL4_L-8,2656,1733,-306.0
732,mL4_L-9,2690,1698,-306.0
733,mL5-S1-1,2102,1853,-354.0
734,mL5-S1-10,2463,560,-354.0
735,mL5-S1-11,3023,1146,-354.0
736,mL5-S1-12,2992,1198,-354.0
737,mL5-S1-13,2932,1198,-354.0
738,mL5-S1-14,2440,844,-354.0
739,mL5-S1-15,2313,1023,-354.0
740,mL5-S1-16,2283,1094,-354.0
741,mL5-S1-17,1962,1092,-354.0
742,mL5-S1-18,1920,1016,-354.0
743,mL5-S1-19,1266,1287,-354.0
744,mL5-S1-2,2090,576,-354.0
745,mL5-S1-20,1628,1728,-354.0
746,mL5-S1-21,2551,1737,-354.0
747,mL5-S1-22,2626,1629,-354.0
748,mL5-S1-23,1578,1670,-354.0
749,mL5-S1-24,1769,897,-354.0
750,mL5-S1-25,1915,777,-354.0
751,mL5-S1-26,2265,735,-354.0
752,mL5-S1-27,2344,754,-354.0
753,mL5-S1-28,1847,800,-354.0
754,mL5-S1-29,2619,1113,-354.0
755,mL5-S1-3,2088,506,-354.0
756,mL5-S1-30,2469,988,-354.0
757,mL5-S1-31,1781,995,-354.0
758,mL5-S1-32,1588,1119,-354.0
759,mL5-S1-33,1165,1194,-354.0
760,mL5-S1-34,1497,1641,-354.0
761,mL5-S1-35,2768,1571,-354.0
762,mL5-S1-36,2746,1482,-354.0
763,mL5-S1-37,1478,1515,-354.0
764,mL5-S1-38,2638,562,-354.0
765,mL5-S1-39,1837,634,-354.0
766,mL5-S1-4,1724,621,-354.0
767,mL5-S1-40,2352,626,-354.0
768,mL5-S1-41,1727,897,-354.0
769,mL5-S1-42,2476,844,-354.0
770,mL5-S1-43,1821,923,-354.0
771,mL5-S1-44,2409,863,-354.0
772,mL5-S1-5,1783,565,-354.0
773,mL5-S1-6,1555,598,-354.0
774,mL5-S1-7,1832,523,-354.0
775,mL5-S1-8,2333,486,-354.0
776,mL5-S1-9,2369,528,-354.0
777,mL5_H-1,2092,1907,-328.0
778,mL5_H-10,2649,1689,-328.0
779,mL5_H-11,2576,1687,-328.0
780,mL5_H-12,2589,1770,-328.0
781,mL5_H-13,2730,1646,-328.0
782,mL5_H-14,2786,1485,-328.0
783,mL5_H-15,2914,1027,-328.0
784,mL5_H-16,2919,955,-328.0
785,mL5_H-17,2563,697,-328.0
786,mL5_H-18,2493,703,-328.0
787,mL5_H-19,1718,751,-328.0
788,mL5_H-2,1604,1765,-328.0
789,mL5_H-20,1645,731,-328.0
790,mL5_H-21,1812,943,-328.0
791,mL5_H-22,1977,1116,-328.0
792,mL5_H-23,2283,1116,-328.0
793,mL5_H-24,2429,912,-328.0
794,mL5_H-25,2110,760,-328.0
795,mL5_H-26,2098,620,-328.0
796,mL5_H-27,2305,479,-328.0
797,mL5_H-28,1873,502,-328.0
798,mL5_H-29,1928,822,-328.0
799,mL5_H-3,1289,995,-328.0
800,mL5_H-30,2292,817,-328.0
801,mL5_H-31,2437,867,-328.0
802,mL5_H-32,1788,880,-328.0
803,mL5_H-33,1306,1192,-328.0
804,mL5_H-34,2930,1098,-328.0
805,mL5_H-35,1689,715,-328.0
806,mL5_H-36,2515,664,-328.0
807,mL5_H-37,2689,1600,-328.0
808,mL5_H-4,1250,1127,-328.0
809,mL5_H-5,1306,1091,-328.0
810,mL5_H-6,1419,1451,-328.0
811,mL5_H-7,1473,1654,-328.0
812,mL5_H-8,1702,1718,-328.0
813,mL5_H-9,1541,1694,-328.0
814,mL5_L-1,2101,1877,-342.0
815,mL5_L-10,2473,596,-342.0
816,mL5_L-11,2989,992,-342.0
817,mL5_L-12,2924,1126,-342.0
818,mL5_L-13,1604,1734,-342.0
819,mL5_L-14,1482,1648,-342.0
820,mL5_L-15,1613,1677,-342.0
821,mL5_L-16,1535,1633,-342.0
822,mL5_L-17,1444,1473,-342.0
823,mL5_L-18,1233,1229,-342.0
824,mL5_L-19,2999,1122,-342.0
825,mL5_L-2,2087,617,-342.0
826,mL5_L-20,2723,1624,-342.0
827,mL5_L-21,2663,1618,-342.0
828,mL5_L-22,1568,1691,-342.0
829,mL5_L-23,2633,1667,-342.0
830,mL5_L-24,2563,1749,-342.0
831,mL5_L-25,2569,1661,-342.0
832,mL5_L-26,1909,758,-342.0
833,mL5_L-27,1839,529,-342.0
834,mL5_L-28,2313,490,-342.0
835,mL5_L-29,2308,775,-342.0
836,mL5_L-3,1765,623,-342.0
837,mL5_L-30,2286,989,-342.0
838,mL5_L-31,2262,1084,-342.0
839,mL5_L-32,1982,1096,-342.0
840,mL5_L-33,1923,992,-342.0
841,mL5_L-34,2324,849,-342.0
842,mL5_L-35,1904,869,-342.0
843,mL5_L-36,1862,849,-342.0
844,mL5_L-37,2350,830,-342.0
845,mL5_L-38,2778,1450,-342.0
846,mL5_L-4,1711,639,-342.0
847,mL5_L-5,1189,1115,-342.0
848,mL5_L-6,1297,1199,-342.0
849,mL5_L-7,1827,902,-342.0
850,mL5_L-8,2385,856,-342.0
851,mL5_L-9,2418,568,-342.0
852,mT10-T11-1,2118,1846,-102.0
853,mT10-T11-10,1932,820,-102.0
854,mT10-T11-100,1567,481,-102.0
855,mT10-T11-101,1335,657,-102.0
856,mT10-T11-102,2846,1555,-102.0
857,mT10-T11-103,2891,1499,-102.0
858,mT10-T11-104,2716,557,-102.0
859,mT10-T11-105,2759,598,-102.0
860,mT10-T11-106,1906,801,-102.0
861,mT10-T11-107,2117,1817,-102.0
862,mT10-T11-108,1604,1741,-102.0
863,mT10-T11-109,2577,1750,-102.0
864,mT10-T11-11,1919,723,-102.0
865,mT10-T11-110,2444,508,-102.0
866,mT10-T11-12,2192,792,-102.0
867,mT10-T11-13,2199,721,-102.0
868,mT10-T11-14,2206,568,-102.0
869,mT10-T11-15,1913,555,-102.0
870,mT10-T11-16,2134,1110,-102.0
871,mT10-T11-17,2100,1036,-102.0
872,mT10-T11-18,2124,1012,-102.0
873,mT10-T11-19,2222,775,-102.0
874,mT10-T11-2,2049,461,-102.0
875,mT10-T11-20,2718,587,-102.0
876,mT10-T11-21,2136,972,-102.0
877,mT10-T11-22,2192,914,-102.0
878,mT10-T11-23,1945,1876,-102.0
879,mT10-T11-24,1900,1864,-102.0
880,mT10-T11-25,1847,1860,-102.0
881,mT10-T11-26,1723,1838,-102.0
882,mT10-T11-27,1668,1838,-102.0
883,mT10-T11-28,1576,1826,-102.0
884,mT10-T11-29,1468,1762,-102.0
885,mT10-T11-3,2052,353,-102.0
886,mT10-T11-30,1766,1773,-102.0
887,mT10-T11-31,1864,1781,-102.0
888,mT10-T11-32,1920,1795,-102.0
889,mT10-T11-33,1996,1798,-102.0
890,mT10-T11-34,2231,1828,-102.0
891,mT10-T11-35,2260,1872,-102.0
892,mT10-T11-36,2358,1877,-102.0
893,mT10-T11-37,2417,1840,-102.0
894,mT10-T11-38,2382,1780,-102.0
895,mT10-T11-39,2307,1791,-102.0
896,mT10-T11-4,1823,247,-102.0
897,mT10-T11-40,2572,1798,-102.0
898,mT10-T11-41,2757,1743,-102.0
899,mT10-T11-42,2719,1745,-102.0
900,mT10-T11-43,2085,1110,-102.0
901,mT10-T11-44,1699,595,-102.0
902,mT10-T11-45,1442,1733,-102.0
903,mT10-T11-46,1456,1706,-102.0
904,mT10-T11-47,1345,1621,-102.0
905,mT10-T11-48,1299,1623,-102.0
906,mT10-T11-49,1232,1455,-102.0
907,mT10-T11-5,2189,267,-102.0
908,mT10-T11-50,1213,1477,-102.0
909,mT10-T11-51,1158,1346,-102.0
910,mT10-T11-52,1184,1344,-102.0
911,mT10-T11-53,1137,1162,-102.0
912,mT10-T11-54,1167,1165,-102.0
913,mT10-T11-55,1166,1045,-102.0
914,mT10-T11-56,1140,1023,-102.0
915,mT10-T11-57,1199,820,-102.0
916,mT10-T11-58,1181,777,-102.0
917,mT10-T11-59,1297,601,-102.0
918,mT10-T11-6,2044,1793,-102.0
919,mT10-T11-60,1300,649,-102.0
920,mT10-T11-61,1519,467,-102.0
921,mT10-T11-62,1524,427,-102.0
922,mT10-T11-63,1673,448,-102.0
923,mT10-T11-64,1661,496,-102.0
924,mT10-T11-65,2462,468,-102.0
925,mT10-T11-66,2466,438,-102.0
926,mT10-T11-67,2647,444,-102.0
927,mT10-T11-68,2635,476,-102.0
928,mT10-T11-69,2832,670,-102.0
929,mT10-T11-7,2172,1791,-102.0
930,mT10-T11-70,2857,648,-102.0
931,mT10-T11-71,2965,829,-102.0
932,mT10-T11-72,2928,840,-102.0
933,mT10-T11-73,2974,1051,-102.0
934,mT10-T11-74,3005,1071,-102.0
935,mT10-T11-75,2998,1194,-102.0
936,mT10-T11-76,2966,1165,-102.0
937,mT10-T11-77,2976,1351,-102.0
938,mT10-T11-78,3008,1364,-102.0
939,mT10-T11-79,2949,1478,-102.0
940,mT10-T11-8,2089,898,-102.0
941,mT10-T11-80,2916,1464,-102.0
942,mT10-T11-81,2834,1601,-102.0
943,mT10-T11-82,2853,1621,-102.0
944,mT10-T11-83,2285,1759,-102.0
945,mT10-T11-84,1943,306,-102.0
946,mT10-T11-85,2143,305,-102.0
947,mT10-T11-86,1494,412,-102.0
948,mT10-T11-87,2593,415,-102.0
949,mT10-T11-88,2582,381,-102.0
950,mT10-T11-89,2286,259,-102.0
951,mT10-T11-9,2145,868,-102.0
952,mT10-T11-90,1809,266,-102.0
953,mT10-T11-91,1052,1270,-102.0
954,mT10-T11-92,1224,632,-102.0
955,mT10-T11-93,1336,525,-102.0
956,mT10-T11-95,2902,614,-102.0
957,mT10-T11-96,3073,1129,-102.0
958,mT10-T11-97,2825,609,-102.0
959,mT10-T11-98,1893,695,-102.0
960,mT10-T11-99,1698,499,-102.0
961,mT10_H-1,2031,553,-89.0
962,mT10_H-10,2100,888,-89.0
963,mT10_H-100,2162,1135,-89.0
964,mT10_H-101,1985,928,-89.0
965,mT10_H-102,1966,892,-89.0
966,mT10_H-103,1906,718,-89.0
967,mT10_H-104,1351,611,-89.0
968,mT10_H-105,1258,783,-89.0
969,mT10_H-106,2673,1593,-89.0
970,mT10_H-107,2895,1438,-89.0
971,mT10_H-108,2677,1724,-89.0
972,mT10_H-109,2549,1611,-89.0
973,mT10_H-11,2131,860,-89.0
974,mT10_H-110,2270,1696,-89.0
975,mT10_H-111,1400,682,-89.0
976,mT10_H-112,1744,706,-89.0
977,mT10_H-113,2021,511,-89.0
978,mT10_H-114,2078,503,-89.0
979,mT10_H-115,2392,1786,-89.0
980,mT10_H-116,1297,1534,-89.0
981,mT10_H-117,1476,1650,-89.0
982,mT10_H-118,1677,1733,-89.0
983,mT10_H-119,1613,1717,-89.0
984,mT10_H-12,2261,546,-89.0
985,mT10_H-13,2303,484,-89.0
986,mT10_H-14,2232,462,-89.0
987,mT10_H-15,2101,546,-89.0
988,mT10_H-16,2050,390,-89.0
989,mT10_H-17,2101,1856,-89.0
990,mT10_H-18,1023,1132,-89.0
991,mT10_H-19,1281,566,-89.0
992,mT10_H-2,1961,531,-89.0
993,mT10_H-20,1454,466,-89.0
994,mT10_H-21,1495,415,-89.0
995,mT10_H-22,1771,276,-89.0
996,mT10_H-23,1748,266,-89.0
997,mT10_H-24,2268,275,-89.0
998,mT10_H-25,2334,273,-89.0
999,mT10_H-26,2606,413,-89.0
1000,mT10_H-27,2756,509,-89.0
1001,mT10_H-28,3066,1126,-89.0
1002,mT10_H-29,2332,528,-89.0
1003,mT10_H-3,1847,467,-89.0
1004,mT10_H-30,2427,496,-89.0
1005,mT10_H-31,2480,466,-89.0
1006,mT10_H-32,2343,478,-89.0
1007,mT10_H-33,1701,496,-89.0
1008,mT10_H-34,1892,667,-89.0
1009,mT10_H-35,1477,493,-89.0
1010,mT10_H-36,1409,567,-89.0
1011,mT10_H-37,1294,654,-89.0
1012,mT10_H-38,1270,633,-89.0
1013,mT10_H-39,1167,880,-89.0
1014,mT10_H-4,1832,500,-89.0
1015,mT10_H-40,1205,919,-89.0
1016,mT10_H-41,1186,1052,-89.0
1017,mT10_H-42,1155,1043,-89.0
1018,mT10_H-43,1150,1215,-89.0
1019,mT10_H-44,1184,1220,-89.0
1020,mT10_H-45,1216,1359,-89.0
1021,mT10_H-46,1190,1370,-89.0
1022,mT10_H-47,1215,1515,-89.0
1023,mT10_H-48,1257,1510,-89.0
1024,mT10_H-49,1312,1580,-89.0
1025,mT10_H-5,1893,587,-89.0
1026,mT10_H-50,1334,1643,-89.0
1027,mT10_H-51,1475,1687,-89.0
1028,mT10_H-52,1462,1741,-89.0
1029,mT10_H-53,1739,1821,-89.0
1030,mT10_H-54,1810,1767,-89.0
1031,mT10_H-55,1894,1863,-89.0
1032,mT10_H-56,2001,1868,-89.0
1033,mT10_H-57,2036,1775,-89.0
1034,mT10_H-58,2155,1788,-89.0
1035,mT10_H-59,2136,1827,-89.0
1036,mT10_H-6,1923,661,-89.0
1037,mT10_H-60,2035,1831,-89.0
1038,mT10_H-61,1907,1754,-89.0
1039,mT10_H-62,1287,1699,-89.0
1040,mT10_H-63,2340,1755,-89.0
1041,mT10_H-64,2325,1872,-89.0
1042,mT10_H-65,2212,1870,-89.0
1043,mT10_H-66,2757,1764,-89.0
1044,mT10_H-67,2452,1814,-89.0
1045,mT10_H-68,2451,1794,-89.0
1046,mT10_H-69,2557,1780,-89.0
1047,mT10_H-7,1941,704,-89.0
1048,mT10_H-70,2578,1799,-89.0
1049,mT10_H-71,2839,1605,-89.0
1050,mT10_H-72,2821,1660,-89.0
1051,mT10_H-73,2916,1547,-89.0
1052,mT10_H-74,2878,1532,-89.0
1053,mT10_H-75,2966,1372,-89.0
1054,mT10_H-76,2935,1350,-89.0
1055,mT10_H-77,2952,1228,-89.0
1056,mT10_H-78,2988,1219,-89.0
1057,mT10_H-79,2966,1061,-89.0
1058,mT10_H-8,1987,865,-89.0
1059,mT10_H-80,2931,1072,-89.0
1060,mT10_H-81,2915,956,-89.0
1061,mT10_H-82,2938,922,-89.0
1062,mT10_H-83,2873,673,-89.0
1063,mT10_H-84,2851,702,-89.0
1064,mT10_H-85,2715,586,-89.0
1065,mT10_H-86,2658,485,-89.0
1066,mT10_H-87,2163,301,-89.0
1067,mT10_H-88,1934,314,-89.0
1068,mT10_H-89,1132,1411,-89.0
1069,mT10_H-9,2013,889,-89.0
1070,mT10_H-90,2977,1450,-89.0
1071,mT10_H-91,2100,969,-89.0
1072,mT10_H-92,2163,982,-89.0
1073,mT10_H-93,2213,922,-89.0
1074,mT10_H-94,2838,742,-89.0
1075,mT10_H-95,2737,681,-89.0
1076,mT10_H-96,2627,633,-89.0
1077,mT10_H-97,2289,708,-89.0
1078,mT10_H-98,2009,973,-89.0
1079,mT10_H-99,2029,1008,-89.0
1080,mT10_L-1,1968,868,-95.0
1081,mT10_L-10,1726,510,-95.0
1082,mT10_L-100,1701,633,-95.0
1083,mT10_L-101,1238,1537,-95.0
1084,mT10_L-102,1364,1750,-95.0
1085,mT10_L-103,3049,1146,-95.0
1086,mT10_L-104,2193,906,-95.0
1087,mT10_L-105,1963,1865,-95.0
1088,mT10_L-106,2014,1829,-95.0
1089,mT10_L-107,1216,833,-95.0
1090,mT10_L-108,2204,792,-95.0
1091,mT10_L-11,1592,471,-95.0
1092,mT10_L-110,1256,743,-95.0
1093,mT10_L-111,2761,631,-95.0
1094,mT10_L-112,2610,525,-95.0
1095,mT10_L-12,1601,446,-95.0
1096,mT10_L-13,2417,489,-95.0
1097,mT10_L-14,2404,465,-95.0
1098,mT10_L-15,2546,421,-95.0
1099,mT10_L-16,2567,449,-95.0
1100,mT10_L-17,2204,546,-95.0
1101,mT10_L-18,1872,550,-95.0
1102,mT10_L-19,1839,468,-95.0
1103,mT10_L-2,2005,889,-95.0
1104,mT10_L-20,1786,252,-95.0
1105,mT10_L-21,2222,257,-95.0
1106,mT10_L-22,2156,300,-95.0
1107,mT10_L-23,1934,307,-95.0
1108,mT10_L-24,1892,476,-95.0
1109,mT10_L-25,2234,561,-95.0
1110,mT10_L-26,2779,569,-95.0
1111,mT10_L-27,2767,589,-95.0
1112,mT10_L-28,2895,780,-95.0
1113,mT10_L-29,2928,766,-95.0
1114,mT10_L-3,2092,884,-95.0
1115,mT10_L-30,2950,1000,-95.0
1116,mT10_L-31,2976,988,-95.0
1117,mT10_L-32,2986,1130,-95.0
1118,mT10_L-33,2949,1113,-95.0
1119,mT10_L-34,2968,1288,-95.0
1120,mT10_L-35,2996,1289,-95.0
1121,mT10_L-36,2952,1421,-95.0
1122,mT10_L-37,2935,1398,-95.0
1123,mT10_L-38,2871,1583,-95.0
1124,mT10_L-39,2843,1573,-95.0
1125,mT10_L-4,2135,866,-95.0
1126,mT10_L-40,2790,1632,-95.0
1127,mT10_L-41,2785,1704,-95.0
1128,mT10_L-42,2743,1738,-95.0
1129,mT10_L-43,2642,1829,-95.0
1130,mT10_L-44,2485,1820,-95.0
1131,mT10_L-45,2470,1774,-95.0
1132,mT10_L-46,2432,1760,-95.0
1133,mT10_L-47,2326,1764,-95.0
1134,mT10_L-48,2345,1841,-95.0
1135,mT10_L-49,2257,1876,-95.0
1136,mT10_L-5,2153,625,-95.0
1137,mT10_L-50,2196,1812,-95.0
1138,mT10_L-51,1971,1770,-95.0
1139,mT10_L-52,1912,1788,-95.0
1140,mT10_L-53,1888,1848,-95.0
1141,mT10_L-54,1801,1839,-95.0
1142,mT10_L-55,1849,1765,-95.0
1143,mT10_L-56,1335,593,-95.0
1144,mT10_L-57,1337,561,-95.0
1145,mT10_L-58,1210,724,-95.0
1146,mT10_L-59,1252,716,-95.0
1147,mT10_L-6,1939,635,-95.0
1148,mT10_L-60,1148,958,-95.0
1149,mT10_L-61,1184,981,-95.0
1150,mT10_L-62,1176,1103,-95.0
1151,mT10_L-63,1137,1092,-95.0
1152,mT10_L-64,1150,1293,-95.0
1153,mT10_L-65,1181,1293,-95.0
1154,mT10_L-66,1220,1386,-95.0
1155,mT10_L-67,1202,1429,-95.0
1156,mT10_L-68,1262,1577,-95.0
1157,mT10_L-69,1302,1577,-95.0
1158,mT10_L-7,2045,375,-95.0
1159,mT10_L-70,1381,1666,-95.0
1160,mT10_L-71,1367,1690,-95.0
1161,mT10_L-72,1626,1755,-95.0
1162,mT10_L-73,1626,1778,-95.0
1163,mT10_L-74,1717,1772,-95.0
1164,mT10_L-75,1704,1800,-95.0
1165,mT10_L-76,2056,1811,-95.0
1166,mT10_L-77,2131,1819,-95.0
1167,mT10_L-78,2316,268,-95.0
1168,mT10_L-79,2583,392,-95.0
1169,mT10_L-8,2121,1841,-95.0
1170,mT10_L-80,2623,413,-95.0
1171,mT10_L-81,2746,485,-95.0
1172,mT10_L-82,2829,548,-95.0
1173,mT10_L-83,3078,1135,-95.0
1174,mT10_L-84,1817,268,-95.0
1175,mT10_L-85,1494,408,-95.0
1176,mT10_L-86,1369,503,-95.0
1177,mT10_L-87,1240,593,-95.0
1178,mT10_L-88,1029,1157,-95.0
1179,mT10_L-9,1737,492,-95.0
1180,mT10_L-92,1364,659,-95.0
1181,mT10_L-93,2633,583,-95.0
1182,mT10_L-94,2728,608,-95.0
1183,mT10_L-95,2233,756,-95.0
1184,mT10_L-96,2129,987,-95.0
1185,mT10_L-97,2138,1131,-95.0
1186,mT10_L-98,2083,1042,-95.0
1187,mT10_L-99,1960,920,-95.0
1188,mT11-T12-1,2129,1922,-132.0
1189,mT11-T12-10,2627,1817,-132.0
1190,mT11-T12-100,2497,470,-132.0
1191,mT11-T12-101,2383,534,-132.0
1192,mT11-T12-102,1903,1808,-132.0
1193,mT11-T12-103,1882,1773,-132.0
1194,mT11-T12-104,1513,524,-132.0
1195,mT11-T12-105,1296,631,-132.0
1196,mT11-T12-106,1688,1774,-132.0
1197,mT11-T12-107,2520,522,-132.0
1198,mT11-T12-108,2297,609,-132.0
1199,mT11-T12-109,1521,1745,-132.0
1200,mT11-T12-11,2439,1858,-132.0
1201,mT11-T12-110,1115,1259,-132.0
1202,mT11-T12-111,2885,669,-132.0
1203,mT11-T12-12,2303,1872,-132.0
1204,mT11-T12-13,2033,978,-132.0
1205,mT11-T12-14,2130,1061,-132.0
1206,mT11-T12-15,2327,611,-132.0
1207,mT11-T12-16,2275,625,-132.0
1208,mT11-T12-17,2212,751,-132.0
1209,mT11-T12-18,2185,860,-132.0
1210,mT11-T12-19,2184,958,-132.0
1211,mT11-T12-2,2062,329,-132.0
1212,mT11-T12-20,2077,986,-132.0
1213,mT11-T12-21,1925,874,-132.0
1214,mT11-T12-22,1889,748,-132.0
1215,mT11-T12-23,1705,537,-132.0
1216,mT11-T12-24,1540,523,-132.0
1217,mT11-T12-25,1076,1276,-132.0
1218,mT11-T12-26,1153,1372,-132.0
1219,mT11-T12-27,1238,1569,-132.0
1220,mT11-T12-28,1333,1676,-132.0
1221,mT11-T12-29,3065,1354,-132.0
1222,mT11-T12-3,1510,1844,-132.0
1223,mT11-T12-30,3018,1369,-132.0
1224,mT11-T12-31,2945,1527,-132.0
1225,mT11-T12-32,2871,1635,-132.0
1226,mT11-T12-33,2781,1746,-132.0
1227,mT11-T12-34,1053,1175,-132.0
1228,mT11-T12-35,1918,293,-132.0
1229,mT11-T12-36,1528,397,-132.0
1230,mT11-T12-37,1412,491,-132.0
1231,mT11-T12-38,1313,558,-132.0
1232,mT11-T12-39,1220,619,-132.0
1233,mT11-T12-4,1459,1773,-132.0
1234,mT11-T12-40,1094,891,-132.0
1235,mT11-T12-41,1077,1137,-132.0
1236,mT11-T12-42,2281,273,-132.0
1237,mT11-T12-43,3091,1145,-132.0
1238,mT11-T12-44,3069,1085,-132.0
1239,mT11-T12-45,3053,1022,-132.0
1240,mT11-T12-46,3010,855,-132.0
1241,mT11-T12-47,2953,698,-132.0
1242,mT11-T12-48,2700,452,-132.0
1243,mT11-T12-49,2538,352,-132.0
1244,mT11-T12-5,1571,1801,-132.0
1245,mT11-T12-50,2087,927,-132.0
1246,mT11-T12-51,2133,910,-132.0
1247,mT11-T12-52,2132,665,-132.0
1248,mT11-T12-53,1963,671,-132.0
1249,mT11-T12-54,1923,584,-132.0
1250,mT11-T12-55,2190,606,-132.0
1251,mT11-T12-56,2059,469,-132.0
1252,mT11-T12-57,2134,345,-132.0
1253,mT11-T12-58,2195,562,-132.0
1254,mT11-T12-59,1935,552,-132.0
1255,mT11-T12-6,1850,1846,-132.0
1256,mT11-T12-60,1973,334,-132.0
1257,mT11-T12-61,1744,542,-132.0
1258,mT11-T12-62,1730,495,-132.0
1259,mT11-T12-63,1643,493,-132.0
1260,mT11-T12-64,1446,507,-132.0
1261,mT11-T12-65,1385,565,-132.0
1262,mT11-T12-66,1264,646,-132.0
1263,mT11-T12-67,1133,915,-132.0
1264,mT11-T12-68,1161,900,-132.0
1265,mT11-T12-69,1144,1041,-132.0
1266,mT11-T12-7,1978,1869,-132.0
1267,mT11-T12-70,1126,1078,-132.0
1268,mT11-T12-71,1146,1266,-132.0
1269,mT11-T12-72,1163,1346,-132.0
1270,mT11-T12-73,1106,1306,-132.0
1271,mT11-T12-74,1265,1560,-132.0
1272,mT11-T12-75,1320,1618,-132.0
1273,mT11-T12-76,1587,1763,-132.0
1274,mT11-T12-77,1846,1819,-132.0
1275,mT11-T12-78,2026,1871,-132.0
1276,mT11-T12-79,2111,1892,-132.0
1277,mT11-T12-8,2672,1865,-132.0
1278,mT11-T12-80,2103,1875,-132.0
1279,mT11-T12-81,2152,1896,-132.0
1280,mT11-T12-82,2194,1873,-132.0
1281,mT11-T12-83,2676,1762,-132.0
1282,mT11-T12-84,2622,1733,-132.0
1283,mT11-T12-85,2440,1825,-132.0
1284,mT11-T12-86,2854,1602,-132.0
1285,mT11-T12-87,2907,1527,-132.0
1286,mT11-T12-88,2984,1356,-132.0
1287,mT11-T12-89,3001,1272,-132.0
1288,mT11-T12-9,2752,1772,-132.0
1289,mT11-T12-90,3032,1279,-132.0
1290,mT11-T12-91,3037,1071,-132.0
1291,mT11-T12-92,2996,1057,-132.0
1292,mT11-T12-93,2987,932,-132.0
1293,mT11-T12-94,3014,930,-132.0
1294,mT11-T12-95,2886,625,-132.0
1295,mT11-T12-96,2784,538,-132.0
1296,mT11-T12-97,2741,523,-132.0
1297,mT11-T12-98,2860,648,-132.0
1298,mT11-T12-99,2490,499,-132.0
1299,mT11_H-1,2112,1866,-117.0
1300,mT11_H-10,2016,391,-117.0
1301,mT11_H-11,2089,391,-117.0
1302,mT11_H-12,2285,520,-117.0
1303,mT11_H-13,2233,576,-117.0
1304,mT11_H-14,2194,672,-117.0
1305,mT11_H-15,2168,840,-117.0
1306,mT11_H-16,2326,258,-117.0
1307,mT11_H-17,2601,409,-117.0
1308,mT11_H-19,3008,811,-117.0
1309,mT11_H-2,2054,399,-117.0
1310,mT11_H-20,3094,1162,-117.0
1311,mT11_H-21,1873,267,-117.0
1312,mT11_H-22,1511,413,-117.0
1313,mT11_H-23,1386,501,-117.0
1314,mT11_H-24,1148,734,-117.0
1315,mT11_H-25,1044,1174,-117.0
1316,mT11_H-27,1401,1718,-117.0
1317,mT11_H-28,1949,1830,-117.0
1318,mT11_H-29,2090,1833,-117.0
1319,mT11_H-3,2051,295,-117.0
1320,mT11_H-30,2138,1844,-117.0
1321,mT11_H-31,2318,1846,-117.0
1322,mT11_H-32,1588,1849,-117.0
1323,mT11_H-33,2664,1846,-117.0
